,track_popularity,danceability,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness_energy_combined
555,64,0.704,0.0343,0.42,0.0,0.18,0.33,103.018,171344,-1.6655
6472,63,0.708,0.144,0.428,0.87,0.0843,0.451,74.99,77600,-9.6135
31293,40,0.335,0.0306,0.00764,0.16,0.114,0.04,122.985,370848,-2.7969999999999997
9143,39,0.853,0.129,0.197,3.82e-05,0.108,0.133,125.003,140000,-5.6575
2529,9,0.604,0.0385,0.0161,0.0,0.0542,0.205,104.941,220573,-1.6789999999999998
2951,34,0.678,0.0884,0.069,0.0,0.0732,0.777,159.923,193573,-2.5524999999999998
11026,68,0.822,0.0593,0.669,0.0,0.0972,0.672,135.117,149505,-4.553
19302,71,0.878,0.202,0.138,1.34e-06,0.151,0.751,88.029,190909,-3.5420000000000003
21121,20,0.467,0.0423,0.0187,0.0733,0.139,0.62,169.375,163600,-3.8200000000000003
22216,63,0.506,0.137,0.667,0.0,0.0983,0.195,173.115,192827,-2.614
12336,27,0.597,0.0255,0.181,0.000331,0.118,0.886,97.782,281147,-5.704
17802,90,0.658,0.0357,0.0478,0.0,0.12,0.708,93.979,210520,-0.9565
19119,86,0.728,0.0514,0.259,0.0,0.136,0.637,90.016,227234,-2.3265000000000002
17465,10,0.754,0.144,0.105,0.0,0.249,0.495,96.011,203650,-3.197
11405,19,0.558,0.0608,0.443,0.0,0.17,0.617,87.287,248333,-7.7035
22629,60,0.6,0.0667,0.741,0.0736,0.0478,0.966,120.627,291947,-3.437
26799,59,0.876,0.101,0.11,0.739,0.0828,0.725,123.007,176000,-2.734
24968,45,0.322,0.03,0.892,0.0,0.12,0.352,137.714,212640,-5.6005
19180,34,0.949,0.16,0.319,0.0,0.385,0.857,120.096,183066,-1.4415
32266,47,0.605,0.0637,0.188,0.00814,0.0989,0.55,120.041,307653,-1.82
22374,4,0.395,0.0321,0.922,0.000479,0.108,0.206,144.664,152187,-5.9135
22464,41,0.32,0.133,0.597,0.0,0.343,0.386,162.341,317133,-1.988
9437,77,0.854,0.172,0.769,1.84e-06,0.0749,0.272,142.069,163121,-2.065
16789,40,0.753,0.139,0.139,0.0,0.0819,0.67,111.984,165111,-4.248
25674,24,0.617,0.0464,0.334,0.0153,0.123,0.262,103.987,249195,-2.9975
12834,49,0.468,0.0446,0.112,3.26e-06,0.153,0.681,105.793,253893,-2.8135000000000003
22827,48,0.594,0.253,0.204,0.0,0.0921,0.526,89.331,213484,-2.3505
6119,76,0.689,0.136,0.187,0.0,0.0721,0.123,185.023,212947,-2.831
29597,15,0.533,0.0354,0.000227,0.592,0.3,0.196,124.454,355787,-1.9925000000000002
5331,11,0.833,0.0451,0.488,0.00049,0.109,0.142,105.006,195573,-4.036
23785,90,0.548,0.081,0.456,0.0,0.103,0.163,150.068,174853,-1.611
23368,65,0.754,0.186,0.0214,0.0,0.172,0.815,83.014,204707,-2.4099999999999997
6727,31,0.706,0.279,0.321,0.0,0.225,0.761,139.858,146700,0.131
26791,46,0.597,0.0627,9.38e-05,0.89,0.325,0.144,127.016,232637,-0.49
28822,54,0.516,0.0457,0.391,0.0,0.116,0.222,93.026,219225,-1.8155000000000001
25625,69,0.414,0.116,0.663,0.0523,0.128,0.409,100.0,129698,-4.218999999999999
27914,28,0.754,0.0514,0.00588,0.114,0.107,0.505,122.968,327805,-3.9159999999999995
20351,52,0.781,0.0535,0.156,0.0,0.11,0.634,90.997,234760,-1.7735000000000003
4660,29,0.614,0.0702,0.0291,0.0,0.112,0.657,182.123,193040,-1.652
19074,63,0.837,0.113,0.331,1.39e-05,0.203,0.356,94.067,211115,-2.1225
13210,51,0.845,0.049,0.47,0.0,0.0782,0.953,119.453,244307,-5.7250000000000005
24188,55,0.525,0.0602,0.00847,0.0,0.266,0.751,199.977,276573,-2.6685
1522,52,0.353,0.0833,0.0843,0.0,0.105,0.516,171.762,205040,-1.3035
2684,13,0.765,0.277,0.571,0.0479,0.0787,0.292,74.931,129600,-3.851
7594,67,0.512,0.115,0.611,0.0,0.0881,0.345,70.189,213253,-2.1805
29728,25,0.704,0.0639,0.00455,0.0337,0.308,0.711,125.989,236190,-1.2125
9316,42,0.723,0.287,0.268,0.0,0.0639,0.764,84.708,249587,-1.9215000000000002
2386,78,0.774,0.0389,0.0423,0.0,0.305,0.931,144.032,224840,-2.1195
14207,23,0.672,0.0285,0.0767,0.0,0.135,0.82,125.437,267733,-2.5755
21322,69,0.816,0.0617,0.0142,0.000496,0.099,0.156,97.054,210368,-2.908
12214,71,0.653,0.0396,0.249,0.0,0.403,0.888,114.37,216533,-5.7835
13036,13,0.501,0.0285,0.497,0.00088,0.0683,0.693,104.715,255307,-6.1785
15544,1,0.549,0.0868,0.00019,0.00268,0.0641,0.458,127.815,207213,-1.8559999999999999
22290,26,0.758,0.0428,0.021,0.0,0.256,0.258,130.009,196413,-1.6295000000000002
29985,63,0.752,0.0373,0.00486,0.0109,0.0916,0.461,124.002,279800,-1.8054999999999999
16927,31,0.779,0.0924,0.162,4.69e-05,0.0826,0.911,91.011,208692,-1.192
5441,31,0.781,0.0397,0.118,0.0,0.129,0.517,113.978,201551,-3.175
22213,67,0.578,0.255,0.415,0.0,0.114,0.3,79.174,215671,-2.166
24224,63,0.769,0.0797,0.119,0.000371,0.0506,0.826,95.02,269973,-2.3455000000000004
14541,33,0.606,0.0331,0.0171,0.258,0.137,0.369,129.999,188960,-2.4245
6989,52,0.878,0.189,0.169,0.0,0.119,0.824,93.601,237680,-2.209
11020,53,0.964,0.258,0.454,0.0088,0.0792,0.509,120.006,154021,-4.253
20497,47,0.8,0.0478,0.291,0.0416,0.0977,0.722,95.007,205929,-2.124
4857,70,0.632,0.146,0.0114,0.0,0.108,0.497,162.958,215414,-2.6100000000000003
13411,8,0.561,0.0867,0.0634,0.0,0.193,0.75,116.168,144013,-1.8170000000000002
29718,38,0.735,0.0606,0.00617,1.11e-05,0.0825,0.504,100.04,194267,-1.5770000000000002
757,48,0.744,0.0367,0.0242,0.00211,0.0753,0.851,126.99,287307,-2.988
7218,30,0.801,0.234,0.00876,0.0,0.401,0.447,82.018,262107,-3.399
12047,26,0.795,0.0288,0.502,0.0153,0.288,0.961,109.889,268893,-3.388
25655,60,0.853,0.0511,0.0696,1.65e-06,0.135,0.86,116.0,186181,-2.5949999999999998
11165,77,0.788,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,-1.2175
8389,35,0.315,0.322,0.0714,0.0,0.278,0.416,74.601,294533,-2.0495
28639,37,0.469,0.175,0.546,1.48e-06,0.532,0.557,99.118,194400,-3.39
325,80,0.527,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,-2.2315
5119,38,0.804,0.042,0.554,0.00188,0.101,0.368,119.648,260760,-4.939
6603,87,0.794,0.173,0.853,0.134,0.112,0.241,174.088,342040,-6.3
4257,45,0.545,0.0354,0.019,6.97e-05,0.0995,0.349,117.038,246593,-2.9675000000000002
6668,74,0.797,0.118,0.353,0.000733,0.156,0.637,108.048,162173,-1.9974999999999998
32354,36,0.685,0.129,0.00353,0.169,0.108,0.449,128.025,183750,-2.4699999999999998
6323,80,0.487,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,-1.4505
29939,28,0.63,0.0311,0.318,0.000247,0.321,0.388,89.01,276089,-2.9194999999999998
22706,65,0.887,0.0703,0.079,0.0101,0.0165,0.89,107.955,244827,-2.1015
26173,61,0.656,0.171,0.416,0.000172,0.245,0.52,140.058,218067,-3.642
469,69,0.674,0.0594,0.029,0.0,0.342,0.599,132.04,211320,-0.994
8036,52,0.708,0.817,0.138,3.08e-06,0.139,0.691,174.154,259453,-6.849
10764,35,0.52,0.0615,0.0803,0.00589,0.22,0.286,140.053,196586,-1.065
3556,41,0.431,0.0547,1.18e-05,0.299,0.326,0.532,139.979,341680,-1.8735000000000002
2618,3,0.625,0.0291,0.374,0.0248,0.151,0.18,85.959,194733,-3.575
27457,38,0.641,0.339,0.491,0.0,0.06,0.618,200.388,213015,-2.181
31316,5,0.717,0.065,0.251,0.000468,0.0802,0.14,123.97,281267,-3.0905
4003,83,0.802,0.0715,0.272,0.0,0.119,0.376,100.001,157202,-2.768
22548,76,0.487,0.0531,0.241,0.0,0.126,0.161,68.191,272187,-4.5195
14426,68,0.752,0.0507,0.025,0.00354,0.0212,0.94,130.519,228840,-5.701499999999999
15501,56,0.58,0.0335,9.85e-05,0.0367,0.0823,0.506,92.0,244347,-2.029
9737,45,0.547,0.324,0.00728,0.186,0.084,0.408,182.056,269200,-2.574
15724,46,0.442,0.086,0.00267,7.92e-06,0.0758,0.237,151.914,239451,-2.7695
21156,37,0.761,0.322,0.0124,1.81e-05,0.187,0.761,84.965,166773,-3.8160000000000003
12846,4,0.624,0.0636,0.0167,0.0551,0.0568,0.716,111.724,261907,-5.176
18043,42,0.753,0.0573,0.36,0.0,0.102,0.817,107.95,200162,-1.517
17610,61,0.774,0.0823,0.0948,0.0,0.148,0.426,93.005,193983,-1.628
32771,20,0.55,0.0722,0.00182,0.0724,0.0689,0.166,127.983,281485,-1.775
10241,45,0.877,0.0538,0.406,3.53e-05,0.232,0.143,122.004,199078,-2.7255
17800,93,0.786,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714,-1.447
17605,78,0.648,0.133,0.315,0.0,0.201,0.405,178.228,198053,-1.689
1484,36,0.609,0.0342,0.296,0.0,0.292,0.53,116.896,229240,-1.9995
15969,29,0.472,0.0249,0.398,0.0,0.0792,0.428,144.065,240279,-4.5815
2865,75,0.729,0.0294,0.131,0.0,0.0527,0.522,104.945,228293,-2.1814999999999998
4675,83,0.626,0.0504,0.205,0.0,0.128,0.534,95.079,202621,-0.752
2295,53,0.356,0.0357,0.0892,0.0,0.178,0.393,129.385,178200,-2.3505000000000003
16511,40,0.874,0.075,0.0806,0.743,0.135,0.445,123.007,246188,-3.0225
5948,82,0.594,0.344,0.135,0.0,0.163,0.472,143.477,181145,-2.566
9357,67,0.487,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,-3.043
29942,30,0.658,0.0509,0.0283,0.0209,0.175,0.27,132.01,205455,-2.2055000000000002
14776,60,0.57,0.0491,0.00144,3.22e-06,0.226,0.412,87.466,239262,-1.8889999999999998
276,60,0.682,0.0477,0.214,0.0,0.12,0.664,91.042,195947,-2.042
27225,47,0.759,0.0928,0.0754,0.788,0.268,0.786,124.992,178560,-0.7645
16063,20,0.445,0.049,0.0483,0.00113,0.191,0.618,137.905,183107,-2.32
4185,62,0.674,0.036,0.0733,0.139,0.169,0.704,111.017,184600,-3.3735
10286,56,0.702,0.278,0.142,0.000468,0.525,0.558,180.089,136000,-4.194500000000001
5974,58,0.65,0.262,0.606,0.0,0.613,0.265,130.955,208790,-2.7415000000000003
19205,79,0.655,0.153,0.198,0.0,0.067,0.839,177.928,229360,-1.9949999999999999
723,49,0.704,0.0402,0.233,0.00144,0.0924,0.534,120.003,214907,-1.3895
13286,9,0.543,0.0515,0.411,0.00205,0.047,0.777,100.456,279493,-2.3615000000000004
30047,41,0.581,0.101,0.00414,0.0,0.11,0.15,167.845,186658,-3.7855000000000003
20554,56,0.794,0.101,0.19,0.0,0.11,0.728,96.032,235640,-3.5885000000000002
31577,37,0.691,0.0422,0.00415,2.38e-06,0.0951,0.274,124.013,216774,-2.0845
27251,37,0.616,0.0397,0.121,0.0228,0.0311,0.189,128.008,272124,-3.5995
23912,14,0.685,0.0339,0.543,0.000123,0.239,0.666,96.439,164057,-3.7624999999999997
11676,17,0.393,0.0306,0.0893,0.00281,0.153,0.26,150.04,349916,-5.2745
24986,39,0.789,0.063,0.0343,0.247,0.0451,0.619,104.584,215240,-6.1834999999999996
335,87,0.719,0.0476,0.0691,0.0,0.166,0.628,133.002,187436,-2.0100000000000002
28911,27,0.738,0.0367,0.0095,0.668,0.0593,0.776,128.027,166732,-2.485
16696,23,0.434,0.0356,0.911,0.0,0.117,0.307,96.114,139429,-4.5695
777,41,0.736,0.0397,0.0179,1.62e-05,0.345,0.763,108.828,194560,-2.8515
4499,52,0.513,0.0503,0.000151,0.0203,0.303,0.52,145.01,237453,-1.825
9977,70,0.681,0.0792,0.0177,0.0,0.119,0.496,160.027,172500,-3.6105
11576,56,0.789,0.0474,0.167,0.0409,0.0311,0.865,122.236,254000,-7.085
12894,13,0.536,0.0361,0.153,0.742,0.111,0.174,115.137,342333,-9.316500000000001
6162,17,0.758,0.103,0.0309,8.67e-05,0.558,0.373,77.176,198960,-4.4965
21830,54,0.713,0.0575,0.0323,0.167,0.0601,0.211,95.019,221173,-4.58
18538,64,0.822,0.108,0.104,0.0,0.443,0.705,96.01,206947,-2.374
30928,31,0.471,0.0419,0.196,1.22e-05,0.232,0.69,184.113,287547,-1.4409999999999998
3679,46,0.605,0.0461,0.000885,0.118,0.097,0.406,88.027,269596,-2.7155
2725,18,0.813,0.0486,0.076,0.000616,0.131,0.801,130.011,195853,-2.1955
17301,22,0.459,0.0785,0.453,0.0,0.307,0.581,113.901,212424,-3.198
7251,30,0.831,0.251,0.0297,0.0,0.0694,0.218,101.946,347000,-3.7855
19847,7,0.816,0.0563,0.0347,9.01e-05,0.255,0.822,79.987,232550,-1.1085
16311,69,0.779,0.0434,0.701,3.99e-05,0.0636,0.938,104.947,279320,-2.9395
22185,74,0.741,0.0512,0.315,0.0,0.534,0.72,125.99,276960,-3.3649999999999998
29813,69,0.639,0.0357,0.00462,1.26e-06,0.208,0.611,124.01,213000,-2.0725
16411,49,0.717,0.107,0.502,0.0,0.319,0.71,103.004,209987,-3.121
16292,9,0.731,0.0356,0.0295,4.56e-06,0.171,0.601,120.968,160009,-2.4404999999999997
30572,66,0.678,0.0313,0.191,0.0,0.159,0.499,90.004,184248,-1.2435
10627,45,0.784,0.405,0.155,0.0,0.205,0.725,149.896,146600,-0.7035
22071,37,0.445,0.044,0.226,0.0,0.137,0.0744,86.113,176624,-3.7265
23781,88,0.708,0.0422,0.868,0.0,0.0779,0.321,72.541,156107,-4.3835
16480,38,0.482,0.0797,0.195,6.04e-05,0.0967,0.555,178.202,227600,-3.9620000000000006
1474,79,0.665,0.0578,0.423,0.0,0.0969,0.585,124.896,190932,-2.283
20547,10,0.723,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,-1.136
25961,70,0.885,0.286,0.656,4.42e-06,0.105,0.754,148.034,183760,-2.446
17421,67,0.653,0.0566,0.0079,0.0,0.318,0.0921,126.047,234286,-1.2249999999999999
24992,27,0.72,0.0505,0.0106,0.018,0.0842,0.693,107.101,199440,-3.9734999999999996
5802,54,0.712,0.274,0.153,0.0,0.205,0.326,95.025,188348,-1.799
18817,61,0.811,0.16,0.0157,0.0,0.277,0.715,86.982,160000,-2.2255
25226,27,0.691,0.0485,0.195,0.0,0.192,0.255,144.372,287600,-4.597499999999999
12224,63,0.425,0.0316,0.0229,0.000219,0.0543,0.933,131.011,279333,-3.9614999999999996
8096,73,0.766,0.356,0.000107,6.12e-05,0.111,0.39,201.8,181573,-4.058
26863,48,0.598,0.102,0.0562,0.0264,0.324,0.293,128.011,151875,-2.0565
30412,71,0.791,0.0569,0.00446,0.0,0.163,0.425,125.014,234653,-1.4875
23593,73,0.838,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590,-3.084
3345,33,0.596,0.158,0.317,0.0,0.364,0.484,94.1,265546,-6.355
32186,39,0.51,0.134,0.0793,0.0,0.455,0.482,127.821,187734,-2.429
6020,64,0.682,0.0451,0.00103,0.0,0.159,0.108,84.012,280013,-3.6175
7925,61,0.484,0.274,0.0317,0.0,0.0547,0.766,103.578,249522,-1.7950000000000002
32574,51,0.597,0.0287,0.000262,0.0332,0.0995,0.141,130.002,219721,-1.729
6490,2,0.823,0.104,0.937,0.824,0.707,0.446,104.991,173868,-9.2605
24851,58,0.704,0.0505,0.0348,0.0163,0.194,0.761,92.183,166693,-3.355
3891,53,0.648,0.0358,0.913,6.89e-05,0.112,0.327,90.946,195561,-5.268
15583,3,0.512,0.106,0.0138,0.0,0.261,0.485,163.128,265053,-2.121
11290,47,0.466,0.142,0.00551,0.174,0.354,0.205,137.595,248493,-1.1404999999999998
28512,2,0.582,0.0714,0.125,0.00152,0.339,0.196,128.01,172500,-0.7565
4697,84,0.806,0.0683,0.482,0.0,0.0618,0.678,95.016,198973,-2.951
23033,50,0.493,0.0258,0.0319,0.00134,0.0878,0.426,133.65,230007,-4.479
32263,6,0.5,0.0643,0.0362,0.0,0.441,0.397,125.904,210013,-1.6989999999999998
21000,47,0.752,0.124,0.185,0.0,0.0824,0.632,97.022,194283,-1.514
29824,70,0.592,0.312,0.206,0.000103,0.0703,0.496,126.178,175254,-1.206
30858,36,0.529,0.0301,0.233,0.000815,0.112,0.183,141.889,211690,-0.9405000000000001
15533,2,0.492,0.122,8.96e-06,0.0,0.231,0.354,103.98,203813,-1.2055
1970,62,0.555,0.044,0.799,0.0,0.112,0.257,137.044,202147,-2.9045
5771,44,0.787,0.39,0.357,7.72e-06,0.369,0.444,114.891,246011,-4.7044999999999995
22128,62,0.367,0.0421,0.895,0.000581,0.149,0.274,129.092,233160,-2.2915
20421,67,0.61,0.0692,0.056,9.85e-06,0.118,0.431,126.889,198187,-1.8689999999999998
19329,59,0.842,0.0462,0.104,0.0,0.289,0.713,121.035,193627,-1.6920000000000002
29257,65,0.388,0.0766,0.0015,0.287,0.085,0.128,131.758,178615,-2.9375
7092,21,0.883,0.309,0.0166,1.64e-06,0.0902,0.538,151.595,369267,-4.4475
3550,4,0.659,0.0427,0.225,0.0191,0.108,0.327,124.009,337453,-2.6165000000000003
9788,29,0.81,0.387,0.159,0.0,0.32,0.741,87.048,199288,-2.7575
6430,60,0.637,0.0617,0.224,0.0,0.0887,0.224,87.919,221760,-3.76
3140,61,0.517,0.0424,0.000232,0.00165,0.204,0.244,176.088,219207,-3.07
16636,47,0.799,0.0731,0.0904,0.00137,0.084,0.613,119.01,219831,-2.3145000000000002
10910,5,0.578,0.0337,0.0015,0.0216,0.107,0.364,91.947,270533,-1.4445
24863,47,0.594,0.0417,0.161,0.00556,0.0382,0.789,167.569,328240,-5.255999999999999
12764,42,0.598,0.0259,0.383,0.548,0.128,0.413,109.499,307467,-6.8555
27149,28,0.654,0.0356,0.0169,0.00157,0.0909,0.328,123.884,209032,-2.4645
2475,47,0.715,0.132,0.363,3.81e-05,0.258,0.554,134.006,206375,-4.9079999999999995
23524,31,0.321,0.0349,0.44,0.673,0.102,0.913,158.576,160187,-2.156
30541,45,0.688,0.0314,0.419,0.0,0.104,0.853,139.024,170026,-3.3409999999999997
21587,67,0.345,0.099,0.232,2.77e-05,0.246,0.584,83.329,211707,-2.796
29148,61,0.794,0.0448,0.0184,0.0482,0.101,0.13,117.968,195976,-3.1335
5883,13,0.654,0.175,0.978,0.838,0.29,0.785,139.956,126981,-3.7944999999999998
10497,40,0.59,0.0834,0.00481,0.605,0.28,0.28,150.963,224503,-0.5255000000000001
15462,63,0.468,0.0398,0.000281,0.00483,0.0644,0.293,92.079,252360,-1.383
17194,33,0.76,0.177,0.0587,0.0,0.105,0.581,107.941,157940,-2.7475
1489,65,0.703,0.046,0.186,1.92e-05,0.174,0.274,119.955,208330,-2.4865
5004,24,0.474,0.0476,0.000989,0.709,0.218,0.231,139.024,190973,-2.7489999999999997
21913,69,0.852,0.344,0.183,0.0,0.0993,0.504,81.526,180935,-4.317
19319,72,0.773,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006,226520,-2.101
32683,8,0.665,0.189,0.00184,0.194,0.175,0.361,128.135,137154,-1.191
28607,61,0.567,0.0388,0.0213,0.302,0.101,0.267,138.03,202000,-2.068
23846,83,0.762,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,-2.6605
11391,19,0.628,0.0403,0.056,0.0,0.102,0.906,139.3,273467,-1.7595
15275,43,0.509,0.055,4.1e-05,0.0723,0.224,0.274,125.053,217347,-2.058
20269,82,0.759,0.115,0.0672,0.000455,0.131,0.195,99.946,251929,-2.1485000000000003
20902,35,0.813,0.0443,0.148,1.81e-06,0.156,0.462,99.983,199200,-1.7525
23784,85,0.748,0.0338,0.414,0.0,0.111,0.661,95.01,244960,-2.5375
20572,27,0.72,0.0546,0.00794,0.00029,0.0619,0.77,123.551,324360,-3.6905
17690,78,0.862,0.335,0.596,0.0,0.108,0.541,99.864,188388,-2.571
25036,24,0.833,0.12,0.0704,0.0,0.0745,0.679,100.005,242373,-3.472
16433,40,0.922,0.0372,0.654,0.0078,0.34,0.836,100.023,256948,-2.717
12988,4,0.612,0.0257,0.247,0.000194,0.0907,0.927,97.903,283733,-4.8785
13577,47,0.854,0.0705,0.156,0.622,0.308,0.628,118.185,257240,-2.5565
17263,54,0.807,0.0656,0.0169,0.891,0.0614,0.66,125.987,308929,-4.0135
18130,47,0.63,0.0388,0.466,0.0,0.142,0.92,168.833,194115,-2.843
32528,58,0.567,0.0314,0.00166,0.000342,0.0992,0.341,125.007,230625,-1.1684999999999999
24697,41,0.658,0.0245,0.065,0.0,0.105,0.267,143.706,296360,-3.645
12688,39,0.542,0.0401,0.11,0.0,0.103,0.295,129.863,247813,-1.9725000000000001
4822,66,0.772,0.351,0.211,0.0,0.223,0.441,92.017,385438,-4.5235
1941,70,0.457,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960,-1.208
21883,56,0.753,0.0524,0.0657,0.0,0.27,0.676,110.172,291560,-4.962000000000001
7477,56,0.545,0.0706,0.0128,2.33e-06,0.367,0.682,124.061,248400,-1.9044999999999999
25447,33,0.693,0.1,0.299,0.000159,0.0648,0.495,84.993,267790,-6.395
19254,66,0.816,0.0559,0.238,4.08e-06,0.0642,0.705,94.996,185387,-1.814
29873,40,0.73,0.0808,0.693,3.05e-06,0.0745,0.79,94.963,197053,-1.9909999999999999
2824,84,0.72,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053,-2.894
20136,8,0.846,0.0831,0.165,0.703,0.0637,0.686,105.0,200000,-4.107
14908,34,0.47,0.0682,5e-05,0.0,0.553,0.265,110.085,194305,-1.2349999999999999
32812,5,0.49,0.0763,0.00813,0.119,0.377,0.106,126.004,200480,-3.0645000000000002
28282,45,0.736,0.0732,0.185,0.764,0.0995,0.463,126.025,158631,-3.117
7860,26,0.813,0.0815,0.0156,0.526,0.0749,0.604,127.865,291800,-7.007499999999999
3083,86,0.498,0.188,0.72,0.0,0.144,0.0895,118.917,179080,-8.153
22515,53,0.293,0.0335,0.14,0.0,0.0779,0.191,97.635,480547,-3.266
10046,51,0.905,0.264,0.349,0.0,0.108,0.393,132.086,167352,-1.3245
12337,72,0.612,0.0319,0.337,4.6e-05,0.147,0.904,121.059,243827,-3.7889999999999997
23808,11,0.548,0.121,0.104,0.0,0.127,0.462,180.066,193893,-3.472
32482,42,0.743,0.0733,0.0299,0.0104,0.123,0.227,127.996,171562,-1.9060000000000001
19118,81,0.561,0.0322,0.106,0.0,0.123,0.675,160.019,219367,-1.7885000000000002
29874,23,0.712,0.0534,0.0122,0.00677,0.097,0.826,104.986,201714,-6.4285
9388,55,0.786,0.0542,0.293,0.0,0.15,0.216,123.983,248506,-1.7845
14066,38,0.617,0.0268,0.0241,2.72e-06,0.224,0.735,104.228,216240,-2.465
12185,51,0.477,0.0259,0.0111,0.00972,0.919,0.27,82.711,278667,-2.6035
13168,30,0.619,0.0257,0.0154,0.378,0.345,0.903,101.891,212307,-2.541
11104,48,0.703,0.37,0.702,0.0,0.0936,0.132,75.821,233691,-1.9615
26065,9,0.728,0.0503,0.00288,0.081,0.0659,0.353,125.062,215907,-2.887
23681,69,0.758,0.0997,0.271,0.0,0.0942,0.638,119.963,188375,-2.0130000000000003
12191,26,0.327,0.0722,0.094,0.000195,0.35,0.16,134.991,286693,-2.3569999999999998
23168,73,0.655,0.048,0.556,0.0,0.133,0.298,90.099,208208,-2.002
16007,37,0.498,0.0395,0.0936,0.0,0.1,0.616,127.761,187893,-5.734999999999999
18044,46,0.775,0.0425,0.0877,1.99e-06,0.118,0.877,119.975,230085,-1.253
21349,53,0.744,0.0703,0.336,0.0,0.229,0.706,92.04,293773,-2.1225
28794,43,0.493,0.0395,0.00121,0.497,0.824,0.0801,128.032,198387,-2.717
17901,38,0.747,0.038,0.15,1.24e-05,0.0765,0.891,121.962,212651,-2.7025
16877,65,0.668,0.0469,0.337,2.13e-06,0.0338,0.921,187.435,251253,-3.9385
18890,48,0.569,0.333,0.18,1.5e-06,0.306,0.564,191.934,256392,-2.571
1094,70,0.742,0.0315,0.172,0.38,0.115,0.868,104.996,260520,-3.574
9236,48,0.837,0.239,0.142,6.29e-06,0.103,0.346,126.016,188629,-1.1284999999999998
12535,66,0.492,0.0341,0.0151,3.74e-05,0.0723,0.655,105.623,257227,-5.8845
22730,66,0.739,0.0504,0.177,0.119,0.0834,0.749,110.163,325267,-1.771
15244,54,0.507,0.044,0.0211,0.00248,0.381,0.708,157.996,223960,-6.2315
19573,47,0.568,0.0237,0.0329,0.0,0.111,0.522,75.985,290387,-2.6439999999999997
1462,57,0.637,0.0448,0.207,0.0,0.115,0.732,129.261,186173,-2.6685
32675,62,0.632,0.302,0.0146,0.53,0.297,0.0919,139.051,162302,-1.1745
17534,57,0.519,0.033,0.457,0.0,0.161,0.266,140.033,247187,-2.9285
24365,16,0.742,0.039,0.0215,0.00212,0.064,0.869,112.915,267547,-4.332
25526,15,0.599,0.0914,0.208,0.000834,0.0773,0.893,139.636,221942,-3.326
5287,61,0.408,0.0248,0.503,0.906,0.105,0.275,89.801,311000,-5.421
22698,48,0.584,0.0263,0.301,0.00734,0.126,0.399,132.439,266320,-5.6505
28670,52,0.603,0.0277,0.289,0.00145,0.363,0.547,128.032,157505,-1.4025
13638,54,0.523,0.0377,0.0878,0.148,0.106,0.145,120.67,192324,-1.7515
4476,54,0.526,0.0656,0.02,1.25e-06,0.0978,0.765,176.1,189960,-2.2074999999999996
22912,55,0.57,0.0314,0.0104,0.446,0.0905,0.437,115.037,214987,-3.8080000000000003
22853,60,0.488,0.0398,0.41,0.0,0.494,0.375,147.88,207720,-3.3800000000000003
6265,57,0.815,0.449,0.389,0.0,0.0724,0.561,139.736,180152,-2.736
29794,73,0.469,0.0834,0.0715,0.0,0.49,0.425,124.068,164797,-2.417
27462,58,0.617,0.0764,0.0452,0.000189,0.0737,0.734,175.98,189187,-1.7700000000000002
26248,45,0.513,0.171,0.259,3.05e-05,0.0711,0.0619,85.645,180972,-6.604
5471,62,0.709,0.0724,0.0449,0.0,0.217,0.386,125.965,205267,-2.151
1573,80,0.693,0.0623,0.131,0.0,0.073,0.743,128.052,180283,-1.2035
11216,4,0.669,0.054,0.278,0.0,0.268,0.579,159.996,240437,-2.2435
4775,49,0.681,0.0738,0.345,0.0,0.097,0.78,123.872,159986,-1.9845000000000002
12349,15,0.426,0.0722,8.44e-05,0.00239,0.17,0.382,162.721,168440,-5.441
24433,29,0.675,0.0571,0.0312,0.000203,0.191,0.717,111.904,249800,-2.6830000000000003
10072,75,0.839,0.181,0.418,0.0,0.0923,0.727,139.952,249733,-2.7849999999999997
14926,59,0.476,0.0305,0.31,2.82e-06,0.172,0.24,130.574,283133,-7.2765
30855,47,0.583,0.0434,0.128,0.0,0.323,0.351,128.138,217499,-1.5825
20197,13,0.583,0.276,0.00557,0.0609,0.0486,0.702,128.199,188447,-1.1785
13879,12,0.546,0.0455,0.113,3.08e-05,0.246,0.239,128.014,322147,-2.4194999999999998
17965,49,0.698,0.0486,0.0739,0.0,0.0576,0.856,103.005,197417,-2.7685
1576,83,0.682,0.0435,0.0737,0.0,0.353,0.607,130.089,183027,-2.007
18186,51,0.634,0.0639,0.128,0.0,0.147,0.269,136.072,258413,-2.1635
